x,y,Amount
34.2336085,-118.4518995,1022
34.237627,-118.4453355,1215
34.240834,-118.4468745,1442
34.2399345,-118.4355265,1829
34.219334,-118.4266115,1714
34.2337665,-118.429943,1379
34.227376,-118.441236,1748
34.2175015,-118.4629745,1389
34.2166115,-118.4541405,974
34.2149315,-118.451986,1020
34.229161,-118.4516205,1041
34.224796,-118.4484845,1131
34.2300875,-118.444443,850
34.223101,-118.4567005,968
34.2264195,-118.4566575,1019
34.231779,-118.4563995,1073
34.214918,-118.439841,979
34.2178505,-118.4330175,1061
34.224559,-118.402591,1322
34.2110805,-118.402468,1157
34.225737,-118.3655,1106
34.2403885,-118.3845615,1162
34.2400435,-118.404715,764
34.227323,-118.396127,1546
34.2330185,-118.391909,1173
34.211448,-118.409348,2000
34.21209,-118.3921495,1111
34.219592,-118.39214,1595
34.2176405,-118.3816355,999
34.2171585,-118.4183795,1602
34.21116,-118.371144,1221
34.2138845,-118.3714175,1077
34.220949,-118.3717735,1110
34.214391,-118.3596165,1250
34.204063,-118.3921485,935
34.203194,-118.3834125,1022
34.202326,-118.374682,1092
34.2048255,-118.366247,1062
34.1906295,-118.365029,1131
34.183057,-118.364585,1127
34.195833,-118.392147,955
34.193936,-118.39433,1116
34.194979,-118.383413,1185
34.1941185,-118.3746795,1063
34.199392,-118.401141,1206
34.1975515,-118.411425,1152
34.19712,-118.4056305,1042
34.197565,-118.4224435,994
34.1939335,-118.418128,1163
34.195752,-118.4268885,1048
34.190302,-118.4244185,1199
34.177484,-118.417834,1166
34.1794765,-118.42688,1207
34.184859,-118.409517,1245
34.181224,-118.400846,1262
34.1848585,-118.394806,1156
34.176766,-118.3921365,1294
34.162959,-118.4048165,1398
34.175783,-118.383398,1194
34.1884915,-118.3834125,1083
34.1848615,-118.383409,1051
34.181229,-118.383405,1076
34.1848665,-118.374674,1248
34.177602,-118.3746645,1100
34.1739735,-118.3746565,1091
34.175793,-118.36403,1073
34.1738495,-118.409707,1316
34.1741095,-118.4246955,1469
34.161935,-118.4268715,1381
34.16246691,-118.4138645,1330
34.170222,-118.4008735,1152
34.1666115,-118.4008715,1298
34.1648815,-118.39212,1243
34.1648915,-118.383369,1217
34.1685345,-118.3668635,1339
34.1667075,-118.3702555,1441
34.1612765,-118.374603,1309
34.1568065,-118.3734175,1446
34.1621865,-118.365879,1265
34.1564755,-118.3658595,1334
34.1588915,-118.355607,1555
34.206446,-118.4443775,1172
34.2046925,-118.42898,1048
34.2056005,-118.4356785,1094
34.2080785,-118.45744,1113
34.2047635,-118.4531115,981
34.2087545,-118.4697515,1030
34.211219,-118.4794785,1071
34.2182555,-118.469623,980
34.19575,-118.479983,1136
34.199296,-118.479612,1021
34.1902705,-118.485831,1086
34.190276,-118.4777465,1071
34.1871595,-118.4701935,1084
34.197487,-118.4701995,997
34.197557,-118.4530895,932
34.197493,-118.461823,1032
34.192108,-118.457452,1078
34.1886615,-118.457449,1009
34.197562,-118.444372,1071
34.197565,-118.435622,1175
34.1902995,-118.4356175,1160
34.190296,-118.444351,1125
34.183584,-118.4443465,1055
34.1832715,-118.4356135,1149
34.18353,-118.4596295,1055
34.18356,-118.4530775,1086
34.178852,-118.461253,1343
34.1703025,-118.4443375,1427
34.1781255,-118.439977,1137
34.1712145,-118.4356065,1230
34.1600075,-118.439966,1474
34.1684665,-118.46564,1221
34.1684825,-118.455251,1532
34.160867,-118.4590905,1486
34.214552,-118.541108,1217
34.1992525,-118.5399945,1148
34.2148095,-118.505505,1979
34.2147545,-118.514238,2000
34.2146895,-118.5229705,2000
34.214622,-118.531704,1208
34.214462,-118.553111,1879
34.2046655,-118.5578915,1205
34.2046775,-118.548712,1485
34.2047035,-118.527322,1215
34.2047185,-118.50986,2000
34.1920605,-118.5142095,1201
34.193829,-118.5098475,1418
34.1902625,-118.495655,1246
34.20352,-118.4967605,1125
34.1974585,-118.5273115,978
34.197466,-118.548712,1139
34.190734,-118.5471015,864
34.189425,-118.527258,1123
34.185127,-118.525918,1583
34.1944835,-118.557871,1601
34.185206,-118.5447525,1347
34.2017765,-118.5906475,1222
34.2017175,-118.584817,1063
34.214331,-118.5666505,1160
34.214258,-118.5790175,1153
34.211953,-118.575385,1191
34.2141235,-118.59024,1435
34.2027615,-118.614672,1497
34.213963,-118.6102945,1157
34.2176665,-118.601714,1134
34.2119155,-118.601704,1224
34.21294,-118.6550685,2000
34.197392,-118.59933,1053
34.2046645,-118.5952795,1250
34.2046535,-118.6016945,1055
34.204629,-118.579151,1031
34.204646,-118.568813,1196
34.195612,-118.5725685,2000
34.1859945,-118.562223,1223
34.191802,-118.5929565,1547
34.1904695,-118.5796995,908
34.1829585,-118.584201,1882
34.188713,-118.6189975,2000
34.192351,-118.6102355,2000
34.1882935,-118.605996,1492
34.1943875,-118.6552165,1402
34.1742965,-118.6015635,1819
34.1718335,-118.614082,1556
34.1582135,-118.612342,1952
34.165383,-118.5752795,1681
34.163679,-118.596991,2000
34.1752945,-118.509778,1478
34.175666,-118.5246645,1398
34.1767015,-118.5383655,1248
34.1758345,-118.533412,1221
34.169524,-118.5377675,1164
34.1677675,-118.548778,1190
34.164742,-118.5254075,1556
34.1673155,-118.524646,1449
34.1667565,-118.5203235,1367
34.1632385,-118.509831,1491
34.153124,-118.5451245,2000
34.1515515,-118.4268665,1462
34.149623,-118.4308415,1576
34.1528925,-118.442632,1420
34.1470205,-118.4426355,1812
34.152885,-118.4630195,1655
34.1550215,-118.4552015,1539
34.151617,-118.454058,1517
34.1568045,-118.475833,1605
34.138146,-118.4788925,2000
34.1379545,-118.4378355,1456
34.1478525,-118.3563095,1619
34.149998,-118.3710665,1414
34.1521895,-118.386433,1351
34.153987,-118.409486,1609
34.146964,-118.4092995,1541
34.1449605,-118.387713,1627
34.1438535,-118.3703245,1467
34.1406405,-118.369959,1761
34.128096,-118.358231,1870
34.1343225,-118.3793935,1667
34.132849,-118.3947615,2000
34.1378715,-118.418298,1644
34.1439045,-118.204552,1416
34.1364875,-118.2233065,1323
34.1364725,-118.210235,1216
34.133864,-118.1922815,1370
34.1295685,-118.210156,1176
34.1213355,-118.1819855,1153
34.116165,-118.1748505,1260
34.120221,-118.172802,1114
34.119149,-118.1900895,1215
34.125332,-118.1907195,1207
34.128003,-118.1965205,959
34.1213215,-118.2009575,1305
34.121669,-118.209149,1263
34.125651,-118.216654,1143
34.1153125,-118.2025785,1171
34.110558,-118.201548,974
34.1141535,-118.194381,1120
34.1147205,-118.189487,1100
34.108515,-118.186489,1194
34.1047815,-118.184373,1387
34.1074675,-118.198023,1039
34.104337,-118.197538,1077
34.1047205,-118.211798,1133
34.0951035,-118.218046,1098
34.099608,-118.2317465,1178
34.102575,-118.222414,1127
34.091851,-118.222215,1132
34.0883995,-118.2247575,893
34.1284265,-118.2296325,1278
34.121613,-118.2186485,1234
34.120163,-118.2240375,1161
34.1149675,-118.215376,1601
34.1220355,-118.2414825,1097
34.1130175,-118.228915,1116
34.118178,-118.2445025,1009
34.111287,-118.2393275,1183
34.1070285,-118.235004,1097
34.1156225,-118.259303,1213
34.100216,-118.2437135,1323
34.101728,-118.2488185,1205
34.101596,-118.257665,1523
34.137637,-118.270105,1250
34.112061,-118.2742745,1421
34.116113,-118.2790375,1418
34.1203105,-118.2636825,1407
34.1047355,-118.2885045,1398
34.113089,-118.2888405,1417
34.103583,-118.296163,1177
34.111557,-118.295845,1668
34.112585,-118.306918,1618
34.120601,-118.3214985,1691
34.109247,-118.3218185,1337
34.1127975,-118.330591,1317
34.129416,-118.3366605,1769
34.1137465,-118.3421255,1566
34.0980545,-118.359927,1438
34.0961785,-118.3490045,1464
34.1026455,-118.34759,1605
34.099793,-118.346538,1380
34.100732,-118.3514465,1472
34.0992315,-118.3421205,1184
34.1034935,-118.330009,1135
34.1033925,-118.335128,1224
34.103533,-118.3178,1098
34.1035725,-118.302783,1072
34.103557,-118.307149,1107
34.0999045,-118.3118915,1087
34.0999325,-118.303805,950
34.098,-118.332675,999
34.0943795,-118.3244635,922
34.094359,-118.3299175,1077
34.094431,-118.3124765,947
34.0944055,-118.319012,951
34.1016045,-118.320651,1112
34.096507,-118.304869,938
34.0929955,-118.3048465,946
34.0985005,-118.296143,950
34.093198,-118.293925,967
34.0931035,-118.2982805,969
34.092753,-118.286057,1034
34.0973365,-118.287285,956
34.0887575,-118.288114,919
34.085129,-118.2880925,976
34.0872185,-118.296096,966
34.0871475,-118.304811,1011
34.0877515,-118.3035155,999
34.0871295,-118.315709,853
34.0887225,-118.3124455,946
34.088927,-118.327716,1075
34.0852895,-118.3276995,1048
34.0907325,-118.3386055,1356
34.0836865,-118.338593,1422
34.084605,-118.3484225,1267
34.083696,-118.355049,1729
34.079664,-118.3286955,1605
34.079853,-118.3180955,1216
34.07987,-118.311338,1225
34.07989,-118.3068095,1167
34.079912,-118.302506,987
34.0818485,-118.296073,1031
34.0776705,-118.296054,964
34.0799595,-118.2880545,1051
34.113159,-118.352492,1488
34.116151,-118.365906,2000
34.08455,-118.3641455,1425
34.0851935,-118.3719725,1685
34.079028,-118.370116,1428
34.1005075,-118.268184,1480
34.1079075,-118.2783115,1449
34.102058,-118.279132,1730
34.098795,-118.285197,1445
34.089784,-118.274927,1098
34.089488,-118.2664995,1311
34.0810905,-118.266765,1075
34.0748915,-118.2684815,894
34.0738655,-118.2637,987
34.0756415,-118.2780525,1066
34.0824335,-118.277218,1222
34.0790005,-118.2729125,1128
34.0880975,-118.2816585,1305
34.08661,-118.279689,1374
34.080591,-118.2818,1034
34.0898635,-118.2358515,1113
34.0815145,-118.2517655,1182
34.094369,-118.2512135,1560
34.082834,-118.2561185,1104
34.0729805,-118.256785,1335
34.0683535,-118.251864,1177
34.068935,-118.2444855,1075
34.081284,-118.21934,1051
34.0797765,-118.197148,1119
34.0713815,-118.200508,875
34.076463,-118.211518,940
34.0810735,-118.2029945,1038
34.0915875,-118.2007585,996
34.0875695,-118.209014,1097
34.0679435,-118.221008,1151
34.070658,-118.2103495,933
34.0639545,-118.2104575,907
34.095485,-118.1746015,1210
34.094111,-118.1626205,1095
34.0890575,-118.177957,1109
34.088628,-118.187094,1031
34.098103,-118.1841585,1627
34.0809785,-118.18591,1143
34.0686905,-118.188445,957
34.0872435,-118.1663745,1059
34.0853625,-118.1734105,1098
34.0810995,-118.1730255,1147
34.071752,-118.17646,939
34.075975,-118.168817,1112
34.068283,-118.1738345,1113
34.059408,-118.197818,765
34.0517485,-118.1981725,1022
34.059558,-118.205929,1035
34.0549495,-118.2212065,980
34.0509745,-118.2085545,961
34.04985,-118.2009955,945
34.046939,-118.203105,933
34.045049,-118.196441,1118
34.0342105,-118.195139,1042
34.038791,-118.198734,997
34.033887,-118.2011895,1065
34.043615,-118.205084,931
34.038738,-118.208061,961
34.046181,-118.214985,947
34.0445335,-118.211622,782
34.036247,-118.2161145,970
34.030962,-118.212412,930
34.028574,-118.2027025,981
34.023785,-118.2058885,1117
34.0250545,-118.1964135,935
34.0181175,-118.197122,1119
34.0244945,-118.214114,1116
34.0191645,-118.2113105,869
34.0702965,-118.2318745,608
34.057696,-118.232064,1966
34.0344105,-118.23121,2000
34.0473465,-118.2237095,806
34.0290235,-118.2229675,758
34.04707,-118.2428045,428
34.0405235,-118.244262,303
34.0610075,-118.2449835,1588
34.058835,-118.239167,589
34.0642795,-118.2398345,1001
34.0469135,-118.251366,734
34.0474815,-118.2478185,1643
34.0565345,-118.2528675,1647
34.0524315,-118.253282,463
34.0467345,-118.2622625,1767
34.0403745,-118.260362,1867
34.062852,-118.2552085,1090
34.061991,-118.265842,1069
34.0634965,-118.26261,851
34.063775,-118.269137,871
34.0682985,-118.265581,1016
34.0694385,-118.271932,1097
34.0660235,-118.2741745,901
34.071928,-118.280946,1055
34.069656,-118.2780295,998
34.065666,-118.282003,1155
34.062837,-118.2811225,784
34.0602215,-118.276593,860
34.061881,-118.2785535,841
34.0564435,-118.2723635,849
34.0594445,-118.273509,773
34.059592,-118.270177,677
34.05566,-118.2674565,791
34.0570845,-118.2639395,810
34.058994,-118.2663115,760
34.054276,-118.26086,1172
34.0508765,-118.2678705,893
34.0568345,-118.2810775,706
34.0546635,-118.2772135,821
34.0531325,-118.273845,683
34.0530605,-118.281509,836
34.050539,-118.2769545,819
34.049228,-118.2819155,747
34.047197,-118.278215,775
34.0467975,-118.2717075,764
34.0683115,-118.3326325,1891
34.0652025,-118.286978,1289
34.0726225,-118.2849265,1222
34.0726525,-118.289233,1097
34.074518,-118.298475,995
34.074526,-118.2941155,929
34.0708895,-118.298462,978
34.0708825,-118.294158,840
34.0726125,-118.307315,1016
34.072636,-118.302937,927
34.0725965,-118.316,1120
34.0653255,-118.3184645,1521
34.067143,-118.311589,1099
34.0635115,-118.3116385,1044
34.0635375,-118.304729,1058
34.0671885,-118.3022325,1168
34.0671615,-118.3066105,1165
34.067207,-118.2985,1064
34.067232,-118.292902,1061
34.067223,-118.295398,1026
34.0635935,-118.29414,1285
34.0635735,-118.298496,952
34.056368,-118.2879195,814
34.0597625,-118.290359,791
34.0597755,-118.2861875,778
34.059763,-118.2935145,782
34.0597395,-118.2982,864
34.056107,-118.298204,800
34.0561295,-118.2940735,1058
34.05971,-118.301987,1217
34.056087,-118.301978,1009
34.0560675,-118.305364,1016
34.0580795,-118.306623,1112
34.0598685,-118.314272,1004
34.0562585,-118.313612,1055
34.0546775,-118.3194445,1110
34.0575235,-118.3258035,1713
34.0523625,-118.330411,1107
34.0501175,-118.321485,884
34.0508045,-118.3133105,997
34.052656,-118.3044735,1025
34.0490315,-118.3045065,981
34.0508675,-118.29803,1069
34.0508855,-118.2937275,808
34.053716,-118.287906,1021
34.0498995,-118.28787,996
34.0745805,-118.3486205,1883
34.078166,-118.3573315,1669
34.0677735,-118.35135,2000
34.0673015,-118.3536195,1865
34.0725795,-118.365913,1659
34.0665205,-118.366383,1831
34.070088,-118.3732965,1785
34.0742895,-118.387219,1841
34.073012,-118.379762,1730
34.063565,-118.3542505,1401
34.0648495,-118.3456205,1532
34.0568595,-118.3378575,1522
34.05688,-118.3480075,1630
34.059083,-118.363807,1619
34.0563915,-118.3799175,1486
34.06116,-118.3804405,1672
34.048208,-118.371729,1470
34.055507,-118.369996,1885
34.0504795,-118.36321,1353
34.0519395,-118.3873275,1586
34.049649,-118.381096,1509
34.049342,-118.354404,1294
34.049375,-118.3418365,1285
34.044154,-118.3286425,983
34.0436875,-118.320626,978
34.043303,-118.3422655,1104
34.043498,-118.334779,1081
34.041276,-118.3549225,1094
34.037613,-118.3607045,1056
34.0375635,-118.3505565,1116
34.037184,-118.3427065,1252
34.0372715,-118.333362,981
34.0327605,-118.335031,825
34.037556,-118.323034,955
34.0331165,-118.3238185,1029
34.027596,-118.322938,999
34.021941,-118.3229865,961
34.026962,-118.3316675,1039
34.0211635,-118.3405655,1114
34.028076,-118.347852,1168
34.0298385,-118.354579,996
34.0297025,-118.3604535,991
34.0305455,-118.36963,1101
34.0276275,-118.3405665,1074
34.0241755,-118.3664325,958
34.0455315,-118.2878625,891
34.042054,-118.2878455,1010
34.04359,-118.3026265,997
34.0436145,-118.2961455,897
34.0417465,-118.3114895,1128
34.0453825,-118.308407,874
34.045369,-118.314651,1075
34.0339245,-118.3133125,761
34.038279,-118.308985,1044
34.034856,-118.3046185,857
34.034833,-118.2959055,965
34.038415,-118.292179,931
34.034366,-118.287757,961
34.0305765,-118.292359,1045
34.0305755,-118.286386,1380
34.0260705,-118.289757,991
34.0282015,-118.3132745,1165
34.0218995,-118.3135615,1021
34.027317,-118.3024105,1019
34.0309165,-118.302424,949
34.021865,-118.3045305,1135
34.0218365,-118.2958795,1096
34.020537,-118.2847645,2000
34.036945,-118.2655625,575
34.030734,-118.267245,751
34.041032,-118.277298,805
34.043569,-118.2820315,853
34.041517,-118.2804885,726
34.0343195,-118.2789565,1002
34.0318675,-118.2778715,671
34.0223275,-118.2717135,870
34.0263755,-118.279223,1514
34.0245655,-118.251001,976
34.033429,-118.249304,611
34.0242035,-118.2622875,923
34.021775,-118.2569205,885
34.017615,-118.2623795,983
34.018875,-118.247064,1116
34.0161415,-118.2516245,902
34.010118,-118.244922,1064
34.010168,-118.2525945,995
34.0065835,-118.2519225,948
34.011872,-118.262852,1062
34.007893,-118.263681,995
34.014163,-118.2690345,1079
34.00749,-118.270975,897
34.003629,-118.2695985,966
34.003674,-118.260853,1015
33.9993805,-118.2542925,1025
33.9993695,-118.2499415,1124
33.999104,-118.2430855,887
33.992114,-118.242838,567
33.992164,-118.2520985,1174
33.99828,-118.260835,842
33.998151,-118.269586,1040
33.9922445,-118.2695665,1020
33.9925325,-118.2608205,1127
34.016069,-118.2760825,847
34.014521,-118.2980095,920
34.014515,-118.28932,896
34.0145435,-118.304539,990
34.014552,-118.312994,1029
34.0072765,-118.310826,1106
34.00727,-118.2980435,935
34.007373,-118.2893345,947
34.007429,-118.2840635,1023
34.0074525,-118.27748,967
33.9996995,-118.277466,944
33.9994895,-118.2893225,929
33.9997375,-118.28378,902
34.0016535,-118.2980375,1004
33.9975775,-118.29803,1119
33.999376,-118.310834,967
33.992088,-118.3107815,1088
33.9920885,-118.298021,1009
33.992427,-118.285947,1083
33.9924525,-118.2771805,988
34.011672,-118.322292,1034
34.016776,-118.331087,933
34.007159,-118.3293635,1139
33.997504,-118.3246435,1006
34.001849,-118.32479,974
33.9926585,-118.327201,1120
33.987231,-118.327693,992
33.9818325,-118.3220865,1151
33.981784,-118.328655,944
33.981753,-118.3346945,956
33.9855355,-118.348147,1246
33.9744985,-118.322127,1189
33.972711,-118.3308415,965
34.009386,-118.367527,1323
34.0120535,-118.3418225,955
34.0167105,-118.352691,1000
34.0176365,-118.347316,1048
34.014877,-118.349074,995
34.0049835,-118.349179,1221
33.9855155,-118.291439,1025
33.9856665,-118.283741,941
33.985727,-118.299118,1009
33.985482,-118.310035,1087
33.978464,-118.3111655,1150
33.9784655,-118.2947775,896
33.978462,-118.3013325,714
33.978414,-118.289297,1009
33.978508,-118.283801,901
33.972693,-118.28613,1040
33.9692975,-118.286182,971
33.9709525,-118.298091,1192
33.970932,-118.311186,1149
33.945472,-118.3089905,1279
33.963625,-118.3111985,934
33.963641,-118.2981045,1090
33.9660195,-118.2861825,989
33.962152,-118.2861365,929
33.956361,-118.309005,971
33.9857845,-118.277227,1179
33.985588,-118.265182,1143
33.9785445,-118.27732,1037
33.978568,-118.2717375,1100
33.9785785,-118.262973,1068
33.9729715,-118.2629705,983
33.9693555,-118.262964,973
33.972754,-118.2751255,956
33.9695945,-118.2751195,1081
33.9660325,-118.2751155,947
33.96229,-118.275105,997
33.96606,-118.2629565,1078
33.962406,-118.2629525,1059
33.9583205,-118.263794,983
33.954224,-118.263804,1170
33.9559485,-118.2761875,1154
33.9564355,-118.2859575,892
33.949905,-118.2854905,988
33.9445585,-118.285496,873
33.9469185,-118.275892,1201
33.946958,-118.2683925,1028
33.947574,-118.2593445,965
33.9385955,-118.261821,963
33.9348825,-118.261859,1055
33.929254,-118.2671865,1076
33.925538,-118.2615615,1310
33.936481,-118.271695,1231
33.9364705,-118.276946,1115
33.9402795,-118.2857015,1287
33.9333785,-118.2856645,1085
33.926092,-118.2860545,1036
33.925504,-118.275396,1293
33.9392665,-118.250222,1016
33.945696,-118.2321075,557
33.948204,-118.238625,859
33.948744,-118.246174,1055
33.932497,-118.2502625,438
33.9363625,-118.242647,1129
33.938704,-118.2338885,1267
33.933448,-118.234588,777
34.1110565,-118.422746,1625
34.1022655,-118.445475,2000
34.1015635,-118.468744,1911
34.0753195,-118.477468,1910
34.05192037,-118.5490685,2000
34.03867557,-118.5269907,1851
34.0430379,-118.5061199,1936
34.059953,-118.4686465,1933
34.0553735,-118.466128,1740
34.0503875,-118.464617,1813
34.046932,-118.477869,1943
34.073502,-118.42787,2000
34.067255,-118.4366455,1372
34.0617355,-118.4410225,2000
34.067264,-118.4533525,1783
34.0674805,-118.451101,1364
34.0631275,-118.4493085,1617
34.06678,-118.4636105,1746
34.070607,-118.4605875,2000
34.056185,-118.443321,1821
34.0513145,-118.4415325,2000
34.0558665,-118.433093,1837
34.0618485,-118.423284,1921
34.052737,-118.4245685,1694
34.0453165,-118.4373595,1863
34.045239,-118.449709,1359
34.042643,-118.465557,1520
34.047607,-118.4565715,1647
34.0456605,-118.460472,1929
34.041347,-118.456076,1423
34.0373665,-118.4626315,1481
34.034536,-118.4525605,1581
34.0387565,-118.444387,1494
34.0404165,-118.430463,1840
34.047558,-118.4201495,1887
34.043327,-118.4043575,2000
34.0528745,-118.3952305,1926
34.0402885,-118.414036,2000
34.041783,-118.379673,1176
34.043301,-118.384325,1317
34.036058,-118.3859215,1346
34.0330585,-118.3968355,1384
34.020876,-118.4064875,1369
34.0274735,-118.4121435,1330
34.0217235,-118.4015665,1415
34.025156,-118.403135,1519
34.0277405,-118.4066145,1249
34.026374,-118.395677,1406
34.0329455,-118.380005,1189
34.039747,-118.3704125,1232
34.034177,-118.427171,1495
34.031579,-118.4431825,1503
34.023895,-118.4412965,1676
34.01663,-118.4375635,1594
34.0213795,-118.4310805,1673
34.0262225,-118.419751,1545
34.025252,-118.426283,1500
34.0166435,-118.4181365,1400
34.0200095,-118.4125875,1464
34.0137065,-118.424224,1471
34.009731,-118.4316705,1199
34.0038595,-118.4422725,1635
34.000385,-118.434124,1390
33.9974645,-118.439035,1332
34.0044305,-118.4228455,1352
34.0022415,-118.4275865,1228
33.99686,-118.4672375,1752
33.9956475,-118.472047,1652
33.99279828,-118.4770569,1416
33.98764338,-118.4696387,1642
33.993484,-118.459266,2000
33.99869,-118.452731,1433
33.9935715,-118.4512505,1678
33.98377459,-118.4640606,2000
33.97183937,-118.4601234,1914
33.99916,-118.4045585,1640
33.9978895,-118.4109765,1129
33.9953035,-118.4216305,1293
33.9886515,-118.4224605,1484
33.9923405,-118.4142945,758
33.9755865,-118.414947,2000
33.986639,-118.405224,1315
33.9702295,-118.386834,1742
33.975517,-118.372532,1719
33.967159,-118.4197785,1912
33.9657265,-118.432256,1686
33.9562775,-118.437016,1773
33.9567545,-118.4244035,1731
33.9712845,-118.4009375,2000
33.9660065,-118.37815,2000
33.952729,-118.381902,1426
33.949046,-118.3743515,1201
33.955837,-118.4023185,1532
33.96269392,-118.4444466,2000
33.920071,-118.2864,962
33.9127895,-118.286915,934
33.901689,-118.287002,938
33.8892885,-118.287175,967
33.8771105,-118.2864455,985
33.8659415,-118.295352,1272
33.847758,-118.297202,1305
33.831492,-118.3041515,1065
33.8194175,-118.303755,1051
33.8102215,-118.303639,1493
33.802382,-118.304171,1313
33.792616,-118.3043215,1038
33.7829565,-118.303708,1323
33.786479,-118.3043115,1001
33.797961,-118.2592835,1122
33.795656,-118.2471535,1212
33.794846,-118.269301,1083
33.794497,-118.2807785,1348
33.7848645,-118.2793115,964
33.794186,-118.288934,1014
33.7894135,-118.2958265,990
33.7865645,-118.271704,1118
33.7868625,-118.2657205,999
33.787242,-118.2581725,950
33.78725,-118.2472725,1113
33.7766155,-118.25296,899
33.779492,-118.271558,1089
33.779804,-118.2655705,937
33.772277,-118.2673985,865
33.773417,-118.2779635,990
33.760268,-118.2968435,2000
33.748135,-118.283727,864
33.74101,-118.2837425,801
33.7536825,-118.300135,1444
33.7417575,-118.3143515,1417
33.7455135,-118.303183,1259
33.7480855,-118.2929285,1040
33.739883,-118.292314,1062
33.730163,-118.2945655,1001
33.7351435,-118.2945475,1182
33.7324785,-118.310758,1269
33.7346615,-118.284188,981
33.727169,-118.284224,1132
33.7247115,-118.2912825,1211
33.724736,-118.299008,1253
33.72072214,-118.3123083,2000
33.7262015,-118.3220603,1992
33.713354,-118.3018828,1347
33.71456779,-118.2879352,1482
33.7162305,-118.2903905,1175
34.240611,-118.235107,2000
34.228725,-118.237835,1505
34.248378,-118.2527395,2000
34.228257,-118.25731,1645
34.2212985,-118.239588,2000
34.2117495,-118.225292,1356
34.2067165,-118.2368375,1377
34.202483,-118.2588315,1834
34.1850915,-118.219529,1448
34.1693925,-118.206797,1772
34.155939,-118.203587,2000
34.1564305,-118.2329335,1249
34.1621815,-118.2441095,1446
34.1663435,-118.260688,1601
34.161447,-118.2600185,1487
34.1683765,-118.2729275,1725
34.1633575,-118.2727315,1562
34.176451,-118.2701125,2000
34.1814725,-118.284689,2000
34.17504,-118.2872505,1218
34.172168,-118.2889385,1444
34.1645725,-118.2882305,1290
34.161795,-118.2986075,1130
34.1593295,-118.273437,1153
34.151432,-118.2700705,1249
34.155471,-118.2598255,1243
34.1490075,-118.259807,1366
34.1558135,-118.2458445,1370
34.1490325,-118.24991,1282
34.149023,-118.244479,1190
34.1489615,-118.2384145,1211
34.133249,-118.23492,1276
34.142623,-118.2376825,1327
34.146295,-118.232259,1275
34.1444725,-118.248417,1103
34.1405075,-118.2484035,1185
34.1444275,-118.263652,1501
34.1401,-118.2624115,1209
34.1301145,-118.2615235,1043
34.1375145,-118.2483225,1280
34.135946,-118.248378,1121
34.1262185,-118.253144,1181
34.1289675,-118.246127,1208
34.203851,-118.3106535,2000
34.1922185,-118.304543,1450
34.1870535,-118.2960275,1616
34.1994375,-118.318784,2000
34.2016605,-118.3363205,1174
34.195881,-118.335306,1234
34.192266,-118.3277625,1333
34.1922805,-118.317686,1400
34.185479,-118.3132075,1037
34.181163,-118.306755,1389
34.1760485,-118.2997335,1431
34.1749995,-118.3232165,1224
34.1809065,-118.3290175,1331
34.185132,-118.343639,1222
34.1859125,-118.355053,1620
34.1714255,-118.3527755,1619
34.173525,-118.342414,1512
34.162038,-118.34958,1752
34.164754,-118.33837,1525
34.152186,-118.3385765,1535
34.162039,-118.32085,1422
34.166855,-118.3064515,1313
34.171265,-118.311263,1221
34.294876,-118.4273065,1329
34.286111,-118.439691,983
34.2898305,-118.4343995,1284
34.2823865,-118.44586,1142
34.132631,-117.7580945,2000
34.130372,-117.718468,1853
34.1434075,-117.772268,2000
34.114226,-117.7886885,1078
34.1050345,-117.7997755,1441
34.1378705,-117.829004,1676
34.141358,-117.793128,1602
34.163097,-117.865255,2000
34.140085,-117.9115945,1078
34.151103,-117.918145,1413
34.148685,-117.891244,1207
34.1379695,-117.8892655,1208
34.1360045,-117.876915,1634
34.1415235,-117.8527835,1132
34.141501,-117.8659045,1330
34.1265525,-117.855336,1180
34.1305755,-117.8659455,1503
34.1232835,-117.833986,1590
34.113742,-117.8332835,1969
34.112302,-117.8553975,1443
34.083891,-117.8126045,2000
34.1100455,-117.815531,1581
34.097563,-117.828443,1189
34.098039,-117.7787765,1185
34.115101,-117.77002,1541
34.106283,-117.7649645,1314
34.1109685,-117.7780265,2000
34.114338,-117.7436235,944
34.1021645,-117.7525045,1323
34.1009125,-117.7404545,1210
34.114227,-117.7151805,1571
34.1004595,-117.708132,1221
34.100528,-117.725001,1315
34.086732,-117.7257735,1296
34.0867415,-117.7119895,968
34.086072,-117.7347815,1577
34.0839035,-117.7448405,1406
34.083327,-117.768076,1087
34.0682985,-117.7690925,1271
34.067975,-117.755932,879
34.0613,-117.7678315,892
34.0527815,-117.789834,1532
34.0502885,-117.8112175,1403
34.052917,-117.81575,
34.0672095,-117.795189,1622
34.0671375,-117.7826425,977
34.0547495,-117.7644575,952
34.0475995,-117.76107,1096
34.069537,-117.744427,949
34.064005,-117.726868,914
34.078636,-117.7238995,1272
34.0712185,-117.731491,1431
34.0713115,-117.7195055,1415
34.055632,-117.7336725,1077
34.047947,-117.7453955,1194
34.0483025,-117.731702,1133
34.0337825,-117.7450525,1073
34.039196,-117.7326775,1222
34.0261665,-117.7384515,1545
34.0351895,-117.7611965,1321
34.0035495,-117.855921,2000
33.9873385,-117.8558965,1781
33.976342,-117.84839,1899
34.017474,-117.82869,1764
34.032461,-117.797391,1627
34.0373535,-117.7844315,1732
