x,y,Amount
34.139994,-118.1590535,1700
34.1298475,-118.159162,1400
34.126583,-118.1390375,1400
34.1211415,-118.123201,1900
34.125398,-118.098356,2000
34.125885,-118.0749615,1200
34.118664,-118.074084,1200
34.1084905,-118.0732765,1600
34.108457,-118.0841215,1300
34.1079865,-118.1118095,1500
34.108893,-118.097545,2000
34.101241,-118.1218435,1100
34.095151,-118.1377285,1300
34.0960955,-118.1307685,1200
34.104914,-118.1317765,1300
34.1074225,-118.14498,1600
34.118849,-118.1584545,1400
34.1055515,-118.168678,1400
34.1072095,-118.1642505,1500
34.107212,-118.15331,1400
34.0815825,-118.152446,1200
34.09079,-118.152819,1100
34.0951305,-118.149912,1200
34.086204,-118.139781,1100
34.0810405,-118.140708,1100
34.0737895,-118.139436,1100
34.0872925,-118.1288355,1000
34.0955445,-118.1197875,1200
34.098345,-118.106683,1200
34.099347,-118.0936455,1300
34.0936045,-118.099964,1100
34.0971335,-118.0724615,1200
34.0764075,-118.082131,1500
34.0840215,-118.103956,1200
34.083295,-118.091542,1100
34.0826165,-118.1139805,1600
34.084677,-118.11998,1100
34.0838015,-118.126219,1200
34.071948,-118.1256005,1200
34.0766865,-118.1256875,1200
34.06617,-118.1198595,1200
34.067109,-118.112061,1200
34.067948,-118.1292845,1100
34.0643065,-118.1291595,1100
34.064906,-118.141417,1300
34.0698145,-118.1548085,1200
34.065728,-118.152909,1100
34.0532565,-118.157103,800
34.048942,-118.1497955,1100
34.057061,-118.1362945,1300
34.0507125,-118.1328745,1000
34.058869,-118.122138,1100
34.0589445,-118.112421,1300
34.074531,-118.097677,1300
34.0692775,-118.099254,1200
34.064429,-118.0988995,1000
34.0676445,-118.0862325,1100
34.046139,-118.0807005,1100
34.058981,-118.1037825,1200
34.05827,-118.094998,1300
34.0499085,-118.0992635,1100
34.0419995,-118.0936075,1300
34.047759,-118.1144605,1500
34.039961,-118.1405695,1300
34.042508,-118.1351495,900
34.0362975,-118.1119885,1300
33.960283,-117.9408845,1800
33.957535,-117.9759805,2000
33.960745,-117.9971245,1300
34.017294,-118.0367865,1500
34.0031865,-118.076325,1000
34.0083875,-118.06369,1800
34.014082,-118.074022,1300
34.0153955,-118.083676,1200
34.0076875,-118.088568,1000
33.99491,-118.097667,1300
33.984009,-118.0868995,1300
33.99359,-118.0809535,900
33.9892345,-118.070456,1200
33.982215,-118.0614895,1600
33.999254,-118.0632375,1400
33.9921455,-118.0545255,1300
33.9809005,-118.0496115,1100
34.002062,-118.0303905,1500
33.986326,-118.0361225,1100
33.979089,-118.0361445,900
33.9783585,-118.0077355,1100
33.961379,-118.0189855,1200
33.966778,-118.0280925,1300
33.970589,-118.042077,1000
33.9692905,-118.035006,900
33.956138,-118.02683,1600
33.963017,-118.0392825,1100
33.961402,-118.0467605,1400
33.951895,-118.03503,1100
33.972572,-118.052838,1100
33.9780945,-118.071607,1300
33.9679585,-118.0797315,1300
33.965715,-118.069052,1100
33.9762075,-118.0967975,900
33.973095,-118.0895215,1300
33.976373,-118.1099205,1000
33.959833,-118.0946655,1700
33.965021,-118.1030955,1100
33.956004,-118.072116,1200
33.9400455,-118.0896085,1400
33.9311015,-118.0697865,1100
33.9461085,-118.03893,1400
33.944162,-118.0517005,900
33.9243145,-118.0508065,1300
33.92885,-118.0410545,1100
33.9212825,-118.041571,1300
33.9256065,-118.033586,1400
33.922533,-118.0218275,1200
33.9319075,-118.0270415,1600
33.9392895,-118.0352025,1000
33.9478135,-118.0159295,2000
33.9410585,-118.021431,1200
33.9360445,-117.984812,1400
33.9411175,-118.0019365,1600
33.9331195,-118.0126825,1300
33.931968,-118.000853,1300
33.9226515,-118.012887,1100
33.9274675,-117.9953465,1100
33.9235475,-117.985447,1200
33.9100105,-117.985431,900
33.89910286,-117.9936485,1600
33.8968395,-118.0030395,1400
33.8905285,-118.0057775,1600
33.887924,-118.015935,1400
33.9077145,-118.015603,2000
33.908827,-118.0235205,1700
33.9097585,-118.033532,1300
34.029354,-118.088905,1800
34.0224325,-118.089527,1000
34.0283005,-118.1077475,900
34.0207055,-118.113921,1300
34.011949,-118.1001695,1000
34.015395,-118.1155185,1000
34.0246365,-118.1367445,1200
34.027157,-118.1272475,1000
34.0186495,-118.128521,1200
34.028934,-118.154748,900
34.0277915,-118.1481645,900
34.0388015,-118.153189,600
34.038762,-118.165861,800
34.053217,-118.1753095,1100
34.0539625,-118.171816,900
34.058801,-118.1809405,1100
34.050936,-118.187759,1000
34.052195,-118.1814815,900
34.0432735,-118.1886005,1100
34.0457515,-118.181252,800
34.040998,-118.17345,900
34.0358385,-118.18847,900
34.036199,-118.1810015,700
34.0303095,-118.186239,900
34.026127,-118.186209,1000
34.0206815,-118.1830935,900
34.015861,-118.1840735,1000
34.0195495,-118.1704775,1000
34.0294235,-118.1749085,1000
34.027883,-118.167411,900
34.018128,-118.1643695,900
34.029538,-118.1615365,1100
34.0238505,-118.1624395,900
34.0216845,-118.152093,1000
34.015819,-118.159798,900
34.0189945,-118.137963,900
34.013511,-118.142268,900
34.0120805,-118.1324565,900
34.0054385,-118.1232295,900
34.0034945,-118.117795,1100
34.004803,-118.1053765,1100
33.997581,-118.111544,1000
33.986732,-118.1227795,1100
34.0092975,-118.1758795,1000
34.0026595,-118.1485105,900
33.985628,-118.152339,900
33.999365,-118.205749,1000
33.9902755,-118.221448,800
33.98445,-118.234062,900
33.9842465,-118.229001,1000
33.984243,-118.225147,800
33.983227,-118.2208325,900
33.9849455,-118.2418305,1000
33.9862165,-118.252074,800
33.9790945,-118.2520505,900
33.980225,-118.2455,900
33.9775735,-118.238836,900
33.976994,-118.2315295,900
33.976533,-118.224446,800
33.98286,-118.2164205,900
33.979082,-118.2173905,900
33.9743625,-118.215372,800
33.9819865,-118.208027,900
33.978495,-118.2088,1100
33.9742045,-118.2080885,900
33.9924535,-118.202177,900
33.9937625,-118.193039,900
33.989879,-118.195177,900
33.9879095,-118.186593,1000
33.9855105,-118.200384,1100
33.985033,-118.194854,700
33.9846865,-118.191065,900
33.9803325,-118.194495,1000
33.9771245,-118.1965575,1000
33.972372,-118.196797,900
33.9893075,-118.181887,900
33.983567,-118.1827375,1100
33.984506,-118.1733515,1000
33.9748395,-118.1829185,1000
33.975134,-118.179113,1000
33.97456,-118.17528,1000
33.9673165,-118.171871,1000
33.9729615,-118.1563865,1000
33.968132,-118.154518,1200
33.9676565,-118.147259,1000
33.9670875,-118.139073,1000
33.971262,-118.166111,1100
33.9705995,-118.161146,1100
33.9584335,-118.167006,1000
33.958316,-118.159746,1000
33.956936,-118.154162,1100
33.959614,-118.1868985,1100
33.9583695,-118.1756955,1100
33.9672875,-118.1979385,1100
33.966232,-118.190553,1000
33.9663705,-118.183009,1100
33.9647425,-118.1749915,1100
33.967728,-118.2076625,1000
33.966782,-118.198765,1100
33.968297,-118.2147665,800
33.9711215,-118.2213815,1000
33.9697565,-118.224228,900
33.963155,-118.226586,1000
33.9699765,-118.236756,900
33.971394,-118.2531335,900
33.971089,-118.24658,1000
33.964088,-118.24764,1100
33.959393,-118.2495725,900
33.949899,-118.24958,1200
33.9621925,-118.236445,1000
33.9537225,-118.2359285,1000
33.9614045,-118.2221395,900
33.9615415,-118.215306,1000
33.955245,-118.2144695,900
33.956718,-118.223912,900
33.950341,-118.224549,900
33.948773,-118.2165205,900
33.947871,-118.224586,900
33.941773,-118.221212,900
33.9601865,-118.2041425,1100
33.954266,-118.205026,1100
33.9406675,-118.207837,900
33.948089,-118.210065,1100
33.9474505,-118.2031045,1000
33.9462855,-118.194686,1000
33.939464,-118.19578,1200
33.9555625,-118.1907775,1000
33.9417295,-118.1663085,1300
33.9433725,-118.1851725,1000
33.9442965,-118.1784495,1000
33.920337,-118.1664535,1000
33.9217835,-118.182427,1100
33.929643,-118.190329,900
33.9230905,-118.194295,1000
33.9409795,-118.2135415,1200
33.93377,-118.2059775,1000
33.9268815,-118.2045025,1100
33.93316,-118.228254,1200
33.9238845,-118.2198235,900
33.916178,-118.213576,1000
33.924654,-118.23355,900
33.9246715,-118.2466135,1000
33.916466,-118.2521395,800
33.919847,-118.273685,1200
33.9091615,-118.2737495,900
33.8937145,-118.2742165,900
33.8743895,-118.273635,900
33.8979975,-118.2603865,1000
33.909725,-118.2537435,900
33.911067,-118.243046,1100
33.912905,-118.2332065,800
33.9141525,-118.227834,900
33.913246,-118.222482,800
33.908019,-118.211611,900
33.8997425,-118.208951,1000
33.899695,-118.218413,1100
33.9178175,-118.202112,1100
33.912196,-118.1945165,1100
33.9098975,-118.186707,1100
33.9059635,-118.202869,1100
33.901361,-118.196443,1100
33.9011455,-118.1905805,1200
33.894058,-118.198844,900
33.8925035,-118.1877645,1000
33.8852555,-118.1971175,1100
33.892326,-118.2110415,1000
33.881026,-118.211839,1000
33.892216,-118.236106,700
33.8922755,-118.22747,900
33.90616,-118.226784,1000
33.899639,-118.226136,1000
33.9013835,-118.2371125,1000
33.899566,-118.247761,800
33.892125,-118.244456,1000
33.890904,-118.258515,900
33.8808295,-118.2532615,1500
33.884614,-118.234353,1100
33.8809455,-118.2326515,1000
33.8607495,-118.2185895,1000
33.8365455,-118.243931,1600
33.8656315,-118.2505645,1200
33.852461,-118.257305,1500
33.853193,-118.273818,1700
33.842811,-118.283295,1100
33.840945,-118.292062,1200
33.833228,-118.2925675,1400
33.8216445,-118.2813545,1300
33.8167325,-118.2932245,900
33.8083,-118.282031,1100
33.821584,-118.2698445,2000
33.8135545,-118.2695935,1300
33.803436,-118.269744,900
33.8424445,-118.271881,1400
33.829768,-118.270758,1100
33.8318165,-118.2525685,1300
33.8143925,-118.2531835,1500
33.8395345,-118.2156975,1000
33.832284,-118.216995,1600
33.924378,-118.0751925,1500
33.926559,-118.085166,1100
33.923226,-118.0904465,1800
33.924951,-118.0999545,1200
33.93789,-118.0979355,1400
33.949951,-118.1052355,1500
33.961915,-118.11743,1100
33.955599,-118.122617,1000
33.9637035,-118.131132,1300
33.95184,-118.144318,1300
33.942018,-118.129037,1100
33.9476205,-118.1254215,1200
33.93758,-118.112064,1300
33.925198,-118.1271705,1100
33.9263085,-118.117121,1100
33.928125,-118.1453215,1200
33.924546,-118.1381015,1200
33.935437,-118.1338245,1200
33.943543,-118.1557035,1100
33.941069,-118.145972,1200
33.935499,-118.1570615,1200
33.9271955,-118.152565,1100
33.9172545,-118.147362,1300
33.9130225,-118.126126,1200
33.9095205,-118.105257,1200
33.9118045,-118.0950135,1400
33.9127735,-118.0864385,1300
33.9060395,-118.0880175,700
33.9096145,-118.071753,1100
33.911254,-118.0643675,1700
33.907394,-118.0581555,1100
33.8980945,-118.0517475,1200
33.8913085,-118.0776385,1500
33.8913005,-118.0641375,1400
33.898588,-118.073231,1300
33.8984565,-118.091186,1200
33.8911535,-118.0911425,1200
33.8944915,-118.104017,1600
33.889421,-118.1127025,1500
33.905905,-118.121044,1400
33.9034715,-118.1384935,600
33.9080855,-118.147922,1100
33.9000805,-118.151439,1100
33.9130005,-118.153897,1300
33.907683,-118.153012,1200
33.9075065,-118.1698565,1200
33.9088955,-118.1644655,1300
33.9043765,-118.1808955,1100
33.8963275,-118.1827705,1100
33.892694,-118.16875,1100
33.8872045,-118.1740865,1100
33.892811,-118.1513965,1000
33.8844935,-118.15349,1200
33.898299,-118.1330425,1400
33.891191,-118.1340245,1100
33.8926795,-118.123279,1000
33.899347,-118.1209575,1300
33.8930155,-118.1193115,1200
33.8855435,-118.1212725,1100
33.883853,-118.1382725,1200
33.880274,-118.1244275,1000
33.8856885,-118.126066,1000
33.8831365,-118.146945,1300
33.872983,-118.1469185,1100
33.873679,-118.1382425,1100
33.8736955,-118.1295155,1200
33.8737165,-118.121205,1000
33.8730215,-118.1121225,1300
33.8805125,-118.0376605,1800
33.8767845,-118.055207,2000
33.873113,-118.0718865,1800
33.8532505,-118.077109,1900
33.8625445,-118.054959,2000
33.872872,-118.0975195,1400
33.8521495,-118.092538,1500
33.8830775,-118.0889585,1300
33.876682,-118.0829655,1600
33.8693975,-118.080643,1100
33.8596135,-118.079953,1300
33.8439845,-118.09042,1300
33.834986,-118.088393,1200
33.838749,-118.0769775,1300
33.842454,-118.0655045,1500
33.835133,-118.0655175,1500
33.8213105,-118.0725155,1600
33.8272315,-118.077266,1200
33.8268485,-118.067621,1200
33.863656,-118.116728,1200
33.8646595,-118.1294745,1100
33.8646165,-118.1402795,1300
33.864586,-118.153281,1500
33.8798935,-118.1781265,1300
33.878324,-118.159982,1100
33.871521,-118.15561,1100
33.8721785,-118.1905275,1000
33.8606765,-118.191717,1000
33.8571235,-118.1933885,1000
33.8678635,-118.1977305,1300
33.877836,-118.2047045,900
33.8770965,-118.1969205,1200
33.8682535,-118.1795615,1100
33.867406,-118.167641,1200
33.8563635,-118.1810925,1000
33.855556,-118.172465,1000
33.857059,-118.1620535,1000
33.853702,-118.151119,1400
33.850709,-118.1594625,1000
33.8535065,-118.1337395,1600
33.852278,-118.1081355,1900
33.8536735,-118.120748,1700
33.8395,-118.100555,1900
33.8432775,-118.1163045,1600
33.835982,-118.1163515,1900
33.839673,-118.133678,1100
33.8397455,-118.149794,1800
33.8335705,-118.158431,1100
33.841848,-118.1845175,1100
33.847923,-118.1706255,1200
33.850557,-118.2002135,1000
33.8490335,-118.1920015,600
33.849558,-118.185987,1000
33.8349725,-118.19689,1100
33.834097,-118.1768285,1200
33.822661,-118.1761875,1200
33.8228135,-118.1928235,1200
33.825389,-118.200738,1100
33.815305,-118.195057,1000
33.8080025,-118.193957,1200
33.8185705,-118.2180885,1000
33.81528,-118.2103735,1100
33.8226965,-118.210521,1400
33.800743,-118.212552,1000
33.7971505,-118.2214735,600
33.793533,-118.210846,1000
33.7934865,-118.1915465,1000
33.7935335,-118.202413,1000
33.7934855,-118.196468,1000
33.8007525,-118.197379,1000
33.8007765,-118.185019,1000
33.7934875,-118.185022,900
33.7948965,-118.1741585,1000
33.81157,-118.1783155,1100
33.800741,-118.169241,1100
33.7971065,-118.1586315,1600
33.8256225,-118.1353035,1900
33.825582,-118.1003275,2000
33.8119735,-118.0786525,1100
33.8146265,-118.1024205,1700
33.814659,-118.1216115,1700
33.8032905,-118.1296265,1800
33.801528,-118.1426875,1300
33.799618,-118.116615,1300
33.8029685,-118.102423,2000
33.7850495,-118.09909,2000
33.7778535,-118.1077455,1600
33.7825585,-118.1276545,1100
33.7912135,-118.125115,1600
33.790025,-118.1383855,1500
33.794735,-118.147801,1500
33.7864875,-118.1413935,1500
33.788888,-118.162196,1000
33.7844105,-118.1621985,1000
33.786195,-118.153483,1100
33.786226,-118.1763345,1000
33.78623,-118.170894,1000
33.786223,-118.185031,900
33.7863985,-118.199662,900
33.786223,-118.1915435,900
33.7789725,-118.202434,900
33.7789625,-118.197209,900
33.778964,-118.1937175,700
33.7731395,-118.2018035,900
33.7723135,-118.195205,900
33.7607185,-118.1929295,1600
33.7722415,-118.18653,900
33.7789675,-118.1886975,900
33.7789715,-118.1828485,900
33.778975,-118.178504,900
33.778975,-118.174161,1000
33.7789755,-118.1698145,1000
33.7722045,-118.179118,900
33.7718495,-118.174028,1000
33.7716165,-118.1698205,900
33.7652045,-118.1796705,1000
33.76598015,-118.1707793,1200
33.76441139,-118.1605362,1200
33.7714375,-118.164174,1000
33.7717065,-118.1578605,1200
33.7789715,-118.1643805,1000
33.7807795,-118.1567715,1100
33.777152,-118.157318,1000
33.7789585,-118.137556,1200
33.7707995,-118.148066,1100
33.76191605,-118.1491539,1200
33.75766847,-118.1383438,1200
33.762243,-118.135091,1300
33.7547985,-118.1215115,1300
33.75077078,-118.1235076,1500
33.7691845,-118.113192,1700
33.7674355,-118.128335,1400
33.7541115,-118.106384,1800
33.343563,-118.3300478,1000
33.3888135,-118.4235526,500
33.9546155,-118.2959315,1000
33.948816,-118.2970355,900
33.942687,-118.300322,900
33.935471,-118.304648,1100
33.935475,-118.2982525,900
33.9354725,-118.2940895,900
33.938071,-118.3133435,1100
33.9344525,-118.3220685,1100
33.928157,-118.3297925,1000
33.941846,-118.3220505,1000
33.941607,-118.3307755,1000
33.951115,-118.330824,1300
33.958129,-118.336911,1400
33.9561975,-118.3242245,1200
33.9654475,-118.3221555,1100
33.9671535,-118.335259,1100
33.971193,-118.3519265,1000
33.978118,-118.3523905,1100
33.97589,-118.3417805,1000
33.9640175,-118.3486425,900
33.949083,-118.3482325,1000
33.949072,-118.357022,900
33.962523,-118.357524,1100
33.956087,-118.356869,1000
33.9789525,-118.3639195,1300
33.9702715,-118.3630945,1100
33.973991,-118.3621355,1100
33.9594575,-118.3702315,1000
33.951015,-118.3656995,900
33.943628,-118.363495,900
33.940659,-118.363495,1000
33.93469,-118.363465,1000
33.9345775,-118.350415,1000
33.9436365,-118.3504315,1100
33.9400165,-118.350423,900
33.9416,-118.339395,1100
33.9273185,-118.3395145,1100
33.9343385,-118.339381,1000
33.934325,-118.330778,1200
33.9285675,-118.356887,1000
33.928417,-118.348165,1000
33.9200625,-118.348161,1100
33.92005,-118.359021,900
33.92363,-118.369832,1200
33.905529,-118.365785,1000
33.905468,-118.37252,2000
33.9084995,-118.356812,1100
33.9130825,-118.3481235,900
33.905511,-118.3481055,1100
33.905557,-118.3373245,1000
33.905555,-118.341668,900
33.9073785,-118.3308455,1000
33.9037475,-118.330837,900
33.9128105,-118.3395105,1000
33.917666,-118.335149,1200
33.9091925,-118.3177665,1000
33.9236775,-118.3177205,1300
33.9273235,-118.3002815,900
33.920228,-118.3002815,1000
33.908722,-118.304711,900
33.9016845,-118.2960225,1000
33.892234,-118.2960665,1000
33.8982925,-118.304751,1000
33.8910355,-118.3042245,900
33.88692,-118.2954995,1100
33.877144,-118.295371,1000
33.869186,-118.2998365,1100
33.8843295,-118.3064395,1000
33.877386,-118.306193,1100
33.8932645,-118.313471,1000
33.898302,-118.3199915,900
33.888753,-118.3221555,1200
33.885925,-118.335435,1800
33.898292,-118.339779,1600
33.8982975,-118.330837,1000
33.898542,-118.348093,1200
33.890992,-118.348088,1300
33.8948405,-118.360618,1200
33.8837445,-118.356835,1400
33.8765055,-118.3568285,1400
33.880805,-118.34807,1300
33.741006,-118.302932,1300
33.9275455,-118.4037575,1300
33.91999,-118.4047515,1500
33.927506,-118.4199925,1400
33.9199625,-118.418878,1600
33.90297816,-118.4197145,1800
33.894625,-118.3873925,1800
33.887363,-118.3700055,1700
33.8764805,-118.365622,1400
33.8764625,-118.374998,1500
33.869829,-118.362536,1500
33.8633335,-118.3630525,1800
33.8691805,-118.382039,1500
33.861085,-118.3796415,1900
33.8800905,-118.387312,1800
33.882237,-118.4018225,1500
33.8701875,-118.3941825,1800
33.8695295,-118.4012875,1700
33.860177,-118.388831,1600
33.85822473,-118.39661,1800
33.8500655,-118.3831365,1700
33.846546,-118.393796,1500
33.835159,-118.379359,1700
33.835432,-118.388025,1700
33.82188797,-118.3882982,1800
33.8222325,-118.3792945,1700
33.8799285,-118.3199695,1100
33.8763935,-118.339968,1100
33.8778065,-118.3307945,1300
33.866448,-118.317788,1300
33.8687585,-118.3342225,1600
33.867113,-118.32676,1700
33.86746,-118.351318,1400
33.844669,-118.3410885,1700
33.8534285,-118.3701455,1700
33.8430865,-118.362272,1400
33.8431555,-118.36973,1300
33.84034,-118.349129,1200
33.845876,-118.349133,1400
33.8313195,-118.353571,1700
33.8266215,-118.3366605,2000
33.8351275,-118.318833,1100
33.824236,-118.3187445,1300
33.8111705,-118.314085,1500
33.814399,-118.324082,1300
33.806877,-118.338471,1700
33.8200495,-118.3453865,1200
33.8205315,-118.367129,1700
33.8210435,-118.355335,1200
33.8127245,-118.360268,1600
33.8061,-118.370769,2000
33.8116915,-118.381965,1700
33.7862665,-118.3340915,1300
33.796968,-118.3450715,1400
33.8027475,-118.3183505,1300
33.7953365,-118.312963,1200
33.797717,-118.3226775,1200
33.7824185,-118.318576,1100
33.7777515,-118.339328,1400
33.786898,-118.3573095,2000
33.7682385,-118.374157,2000
33.755584,-118.4064862,1800
33.7630595,-118.3098,1100
34.092577,-118.352461,1100
34.0889685,-118.3524115,1100
34.0924555,-118.365232,1300
34.091624,-118.3731165,1300
34.08295,-118.3800135,1400
34.087219,-118.389563,1500
34.089894,-118.3803515,1300
34.0793195,-118.4153425,1500
34.0741065,-118.400005,1800
34.0681835,-118.3809795,1700
34.0620675,-118.3809415,1800
34.0620455,-118.3944075,1800
34.057384,-118.4572585,1400
34.033922,-118.489809,1700
34.0274135,-118.497829,1700
34.03082958,-118.5060219,1800
34.020408,-118.5020564,1400
34.0281575,-118.49041,1400
34.025441,-118.4872355,1300
34.0389605,-118.479277,1700
34.0350165,-118.475432,1500
34.032321,-118.4722855,1400
34.022751,-118.4840745,1200
34.0277085,-118.464933,1000
34.01386615,-118.4928698,1300
34.00604515,-118.4847132,1400
34.00117824,-118.478873,1600
34.0134445,-118.4732815,1400
34.0083865,-118.467534,1600
34.0182585,-118.4559935,1300
34.0262285,-118.3839635,1200
34.014408,-118.3973335,1600
34.011914,-118.384386,1500
33.9952635,-118.395285,1600
34.006574,-118.402252,1200
34.010849,-118.410408,1400
34.0059345,-118.4153575,1300
33.995268,-118.4328335,1300
33.9753235,-118.4478695,2000
33.994652,-118.384058,1700
33.9874395,-118.373906,1700
33.9938635,-118.354966,1300
33.9983555,-118.3403905,1200
34.1354985,-118.6295565,1400
34.105487,-118.6313095,2000
34.111882,-118.6724855,1900
34.162707,-118.6715635,1700
34.142043,-118.818764,2000
34.118765,-118.824471,2000
34.1532245,-118.716794,1900
34.125924,-118.741482,1900
34.1610355,-118.7705735,1900
34.0581495,-118.7420335,1800
34.690623,-117.773664,1200
34.6312205,-117.845138,1200
34.587324,-117.844901,1100
34.7010005,-117.961077,600
34.7338375,-118.0937835,800
34.6822275,-118.123596,1200
34.6605065,-118.0957095,1300
34.682288,-118.1080695,1200
34.682332,-118.0991665,1200
34.6788835,-118.085749,1200
34.678919,-118.0679485,1700
34.7114195,-118.121494,700
34.7043045,-118.085977,1700
34.7003925,-118.124863,800
34.693862,-118.124286,900
34.6968125,-118.1081615,1400
34.7041855,-118.099231,1300
34.682124,-118.14029,1000
34.682113,-118.156743,1000
34.6603865,-118.137914,1000
34.66033,-118.1566475,1000
34.7113425,-118.157119,1600
34.7113085,-118.142751,1000
34.6966695,-118.156998,1400
34.6966605,-118.141453,700
34.762262,-118.2328575,1500
34.689439,-118.210091,1700
34.652975,-118.1834535,2000
34.6966705,-118.174692,1500
34.682112,-118.174692,1100
34.6675115,-118.19239,1300
34.6675775,-118.1745715,1100
34.6602485,-118.2274505,1100
34.660235,-118.2099685,1200
34.6746975,-118.2828485,800
34.7315285,-118.609312,1100
34.6737525,-118.3836475,1200
34.602258,-117.9288635,1100
34.532019,-117.919491,1100
34.6128065,-118.045045,800
34.6165185,-118.1332205,1500
34.626194,-118.1788455,1700
34.5868255,-118.2268865,2000
34.594402,-118.172876,1800
34.598115,-118.156459,1500
34.603833,-118.1966305,1900
34.638321,-118.2218425,1100
34.5725535,-118.1501985,1100
34.583354,-118.1255555,900
34.5765425,-118.1249295,800
34.565246,-118.1241,1200
34.5799625,-118.1130105,800
34.58003,-118.10081,1000
34.568302,-118.105125,1100
34.563778,-118.103584,1700
34.5836105,-118.076306,1400
34.5764565,-118.080694,1100
34.565435,-118.0850595,1200
34.569375,-118.0672205,1000
34.5618675,-118.06729,1600
34.568801,-118.0183425,1900
34.550485,-118.009319,1400
34.543249,-118.098902,1000
34.569155,-118.05615,900
34.550398,-118.0517435,1400
34.5727205,-118.0399375,1400
34.561705,-118.03843,1300
34.552996,-118.072164,1300
34.5464265,-118.072453,1500
34.46611,-118.2253525,1800
34.44052,-118.410871,1900
34.4567225,-118.3925185,1800
34.429045,-118.186203,800
34.5149,-118.3077005,1000
34.4802325,-117.84332,900
34.602204,-118.370304,1300
34.4322485,-118.514551,1200
34.4718625,-118.527824,1800
34.442725,-118.526151,1500
34.4698725,-118.485244,1300
34.4214975,-118.4905135,900
34.4299325,-118.485735,1400
34.415315,-118.487947,1700
34.3954795,-118.4803145,1200
34.458264,-118.466239,1300
34.460462,-118.4328125,900
34.436949,-118.4510885,1200
34.419514,-118.4632135,1500
34.419943,-118.4750645,1300
34.4144835,-118.4485455,1500
34.4248795,-118.44721,1000
34.4376675,-118.4294815,1700
34.418503,-118.434593,1900
34.3938205,-118.4701755,1500
34.443157,-118.516583,1800
34.6130265,-118.5884185,1200
34.565251,-118.722532,1500
34.4431575,-118.666036,1400
34.4512955,-118.580658,2000
34.448999,-118.563623,2000
34.456252,-118.550261,1600
34.451756,-118.5384995,2000
34.435109,-118.538718,1200
34.4320305,-118.5670465,1800
34.428275,-118.5498565,1200
34.357038,-118.529646,1200
34.3707695,-118.552617,1300
34.4044665,-118.520954,1800
34.3842535,-118.549422,1200
34.364177,-118.6077495,1700
34.416139,-118.5715565,1800
34.4111205,-118.5512305,1600
34.403578,-118.5636845,1700
34.3965195,-118.5461425,1100
34.3818215,-118.514898,2000
34.3872515,-118.5594415,1700
34.385239,-118.534828,1100
34.373884,-118.5145465,1400
34.4151555,-118.6238155,1800
34.2947535,-117.913563,1200
34.081932,-118.238222,1100
33.7950245,-118.240815,2000
33.778611,-118.295234,900
34.2595555,-118.293602,1100
34.267357,-118.29024,1800
34.251998,-118.2926875,1200
34.2511895,-118.281014,1000
34.2455945,-118.271731,1400
34.244255,-118.296428,1100
34.224155,-118.354339,2000
34.210852,-118.3480495,1200
34.2412955,-118.3292705,700
34.274431,-118.30714,1800
34.262834,-118.30683,1400
34.2745565,-118.3439025,1100
34.255439,-118.3527775,2000
34.253933,-118.3147245,1100
34.2819045,-118.3918905,1600
34.276146,-118.404645,700
34.271671,-118.397614,1300
34.287866,-118.376208,1200
34.2867415,-118.4160805,1000
34.279058,-118.411554,1000
34.2886315,-118.396898,1000
34.2762555,-118.4293915,1700
34.27316,-118.4202235,1600
34.2670615,-118.433071,1400
34.2589085,-118.4345385,1400
34.2639205,-118.4286915,1000
34.25551,-118.4257485,1200
34.2604335,-118.4189955,1500
34.2579045,-118.422465,1000
34.268476,-118.4152165,800
34.2551165,-118.399872,1200
34.2625155,-118.4088415,1300
34.2502955,-118.411179,1500
34.2465705,-118.416294,1200
34.245882,-118.4209225,1300
34.3231715,-118.444538,1600
34.3231945,-118.4087995,1800
34.305005,-118.414298,1000
34.3062,-118.42203,1300
34.302675,-118.426951,1100
34.306005,-118.441288,1900
34.3146865,-118.448309,1200
34.321542,-118.4587415,1300
34.3105765,-118.4365505,1200
34.3132585,-118.440082,1200
34.3236325,-118.4860245,1500
34.308856,-118.4613605,1000
34.3042795,-118.474247,1100
34.2863475,-118.5084525,1500
34.289784,-118.524711,1300
34.2905125,-118.4928915,1000
34.2790905,-118.4941245,2000
34.293406,-118.4556035,900
34.288747,-118.4611105,1700
34.302027,-118.446501,1400
34.2975345,-118.4503905,1500
34.2939525,-118.5470515,2000
34.288396,-118.581814,1600
34.278731,-118.4610295,1000
34.2786785,-118.474608,1800
34.269881,-118.4552825,1900
34.274036,-118.4444575,1400
34.2582765,-118.450367,1600
34.2536515,-118.465415,1000
34.2615535,-118.465347,800
34.263394,-118.4810215,1800
34.2537535,-118.481817,1800
34.2683575,-118.4946735,1500
34.275029,-118.50855,2000
34.2683485,-118.5151565,1700
34.2620495,-118.5490485,2000
34.253636,-118.5358265,1800
34.2610855,-118.5158815,1400
34.2539425,-118.512829,1200
34.257483,-118.495412,1300
34.265338,-118.5882575,2000
34.265325,-118.568068,2000
34.2608605,-118.6035245,1800
34.2535965,-118.608218,1400
34.2282065,-118.645614,2000
34.227417,-118.61402,1400
34.2275575,-118.6017175,1200
34.227624,-118.59227,1000
34.2373915,-118.6488335,1400
34.2451855,-118.6125745,1400
34.2420235,-118.5801645,1800
34.25361,-118.5913535,1300
